time,player_name,player_role,skill,evaluation_code,start_zone,end_zone,end_subzone,set_number,team_id
2024-12-12,Otavio Rodrigues,middle,Serve,-,5,5,,1,SDC
2024-12-12,Kamil Rychlicki,opposite,Serve,-,6,6,B,1,7319
2024-12-12,Wallace Da Souza,opposite,Serve,#,1,1,B,1,SDC
2024-12-12,Wallace Da Souza,opposite,Serve,+,1,6,B,1,SDC
2024-12-12,Alessandro Bristot,outside,Serve,!,6,5,B,1,7319
2024-12-12,Gabriel Vaccari,outside,Serve,=,5,0,,1,SDC
2024-12-12,Flavio Resende Gualberto,middle,Serve,=,6,5,A,1,7319
2024-12-12,Lucas Saatkamp,middle,Serve,!,6,6,B,1,SDC
2024-12-12,Alessandro Acquarone,setter,Serve,+,5,7,,1,7319
2024-12-12,Alessandro Acquarone,setter,Serve,-,5,7,,1,7319
2024-12-12,Matheus Goncalves,setter,Serve,+,5,5,D,1,SDC
2024-12-12,Giulio Magalini,outside,Serve,+,6,1,C,1,7319
2024-12-12,Rodrigo Sousa,outside,Serve,#,1,0,,1,SDC
2024-12-12,Rodrigo Sousa,outside,Serve,-,1,9,,1,SDC
2024-12-12,Marco Pellacani,middle,Serve,-,5,7,,1,7319
2024-12-12,Otavio Rodrigues,middle,Serve,+,5,6,D,1,SDC
2024-12-12,Kamil Rychlicki,opposite,Serve,+,6,6,B,1,7319
2024-12-12,Kamil Rychlicki,opposite,Serve,-,6,1,C,1,7319
2024-12-12,Kamil Rychlicki,opposite,Serve,+,6,6,B,1,7319
2024-12-12,Wallace Da Souza,opposite,Serve,-,1,5,C,1,SDC
2024-12-12,Alessandro Bristot,outside,Serve,=,6,6,D,1,7319
2024-12-12,Gabriel Vaccari,outside,Serve,=,5,6,D,1,SDC
2024-12-12,Alessandro Acquarone,setter,Serve,-,5,5,,2,7319
2024-12-12,Lucas Saatkamp,middle,Serve,-,6,6,D,2,SDC
2024-12-12,Lucas Saatkamp,middle,Serve,+,6,6,B,2,SDC
2024-12-12,Giulio Magalini,outside,Serve,!,6,6,B,2,7319
2024-12-12,Matheus Goncalves,setter,Serve,=,5,6,D,2,SDC
2024-12-12,Marco Pellacani,middle,Serve,=,1,6,D,2,7319
2024-12-12,Rodrigo Sousa,outside,Serve,!,1,6,D,2,SDC
2024-12-12,Rodrigo Sousa,outside,Serve,=,1,5,A,2,SDC
2024-12-12,Kamil Rychlicki,opposite,Serve,!,6,5,B,2,7319
2024-12-12,Kamil Rychlicki,opposite,Serve,+,6,1,,2,7319
2024-12-12,Kamil Rychlicki,opposite,Serve,+,6,1,,2,7319
2024-12-12,Kamil Rychlicki,opposite,Serve,+,6,6,B,2,7319
2024-12-12,Kamil Rychlicki,opposite,Serve,-,6,6,D,2,7319
2024-12-12,Otavio Rodrigues,middle,Serve,-,5,5,B,2,SDC
2024-12-12,Otavio Rodrigues,middle,Serve,-,5,6,D,2,SDC
2024-12-12,Otavio Rodrigues,middle,Serve,-,5,5,,2,SDC
2024-12-12,Alessandro Bristot,outside,Serve,!,6,6,B,2,7319
2024-12-12,Alessandro Bristot,outside,Serve,=,1,6,B,2,7319
2024-12-12,Wallace Da Souza,opposite,Serve,-,1,6,B,2,SDC
2024-12-12,Flavio Resende Gualberto,middle,Serve,-,6,5,B,2,7319
2024-12-12,Gabriel Vaccari,outside,Serve,!,5,6,D,2,SDC
2024-12-12,Alessandro Acquarone,setter,Serve,-,6,8,B,2,7319
2024-12-12,Alessandro Acquarone,setter,Serve,-,5,9,D,2,7319
2024-12-12,Lucas Saatkamp,middle,Serve,-,6,6,D,2,SDC
2024-12-12,Giulio Magalini,outside,Serve,-,6,8,B,2,7319
2024-12-12,Matheus Goncalves,setter,Serve,-,5,7,A,2,SDC
2024-12-12,Matheus Goncalves,setter,Serve,-,5,7,A,2,SDC
2024-12-12,Marco Pellacani,middle,Serve,-,1,7,A,2,7319
2024-12-12,Rodrigo Sousa,outside,Serve,-,1,5,B,2,SDC
2024-12-12,Kamil Rychlicki,opposite,Serve,=,6,6,D,2,7319
2024-12-12,Otavio Rodrigues,middle,Serve,+,5,5,,2,SDC
2024-12-12,Otavio Rodrigues,middle,Serve,#,5,6,D,2,SDC
2024-12-12,Otavio Rodrigues,middle,Serve,!,5,1,,2,SDC
2024-12-12,Alessandro Bristot,outside,Serve,+,1,1,,2,7319
2024-12-12,Wallace Da Souza,opposite,Serve,!,1,6,D,2,SDC
2024-12-12,Wallace Da Souza,opposite,Serve,!,1,6,B,2,SDC
2024-12-12,Flavio Resende Gualberto,middle,Serve,+,6,6,D,2,7319
2024-12-12,Flavio Resende Gualberto,middle,Serve,!,6,5,B,2,7319
2024-12-12,Gabriel Vaccari,outside,Serve,-,5,4,,2,SDC
2024-12-12,Alessandro Acquarone,setter,Serve,-,5,7,,2,7319
2024-12-12,Lucas Saatkamp,middle,Serve,-,6,6,B,2,SDC
2024-12-12,Giulio Magalini,outside,Serve,=,6,0,,2,7319
2024-12-12,Matheus Goncalves,setter,Serve,=,5,0,,2,SDC
2024-12-12,Gabriel Garcia,opposite,Serve,=,1,5,C,2,7319
2024-12-12,Rodrigo Sousa,outside,Serve,#,1,5,A,2,SDC
2024-12-12,Rodrigo Sousa,outside,Serve,+,1,6,B,2,SDC
2024-12-12,Gabriel Vaccari,outside,Serve,=,5,5,A,3,SDC
2024-12-12,Alessandro Acquarone,setter,Serve,=,1,0,,3,7319
2024-12-12,Lucas Saatkamp,middle,Serve,=,6,6,B,3,SDC
2024-12-12,Giulio Magalini,outside,Serve,-,6,6,D,3,7319
2024-12-12,Matheus Goncalves,setter,Serve,-,5,7,,3,SDC
2024-12-12,Marco Pellacani,middle,Serve,-,1,7,,3,7319
2024-12-12,Rodrigo Sousa,outside,Serve,=,1,5,D,3,SDC
2024-12-12,Kamil Rychlicki,opposite,Serve,=,6,0,,3,7319
2024-12-12,Otavio Rodrigues,middle,Serve,-,5,6,B,3,SDC
2024-12-12,Alessandro Bristot,outside,Serve,!,6,5,B,3,7319
2024-12-12,Wallace Da Souza,opposite,Serve,=,1,1,A,3,SDC
2024-12-12,Flavio Resende Gualberto,middle,Serve,=,6,6,D,3,7319
2024-12-12,Gabriel Vaccari,outside,Serve,+,5,6,D,3,SDC
2024-12-12,Alessandro Acquarone,setter,Serve,-,1,9,,3,7319
2024-12-12,Lucas Saatkamp,middle,Serve,-,6,1,C,3,SDC
2024-12-12,Giulio Magalini,outside,Serve,-,6,9,,3,7319
2024-12-12,Matheus Goncalves,setter,Serve,-,5,5,,3,SDC
2024-12-12,Matheus Goncalves,setter,Serve,-,5,7,A,3,SDC
2024-12-12,Marco Pellacani,middle,Serve,-,1,7,A,3,7319
2024-12-12,Rodrigo Sousa,outside,Serve,-,1,5,B,3,SDC
2024-12-12,Kamil Rychlicki,opposite,Serve,+,6,1,D,3,7319
2024-12-12,Kamil Rychlicki,opposite,Serve,-,6,6,B,3,7319
2024-12-12,Otavio Rodrigues,middle,Serve,-,5,6,B,3,SDC
2024-12-12,Alessandro Bristot,outside,Serve,+,1,7,A,3,7319
2024-12-12,Alessandro Bristot,outside,Serve,+,6,6,D,3,7319
2024-12-12,Alessandro Bristot,outside,Serve,#,6,6,B,3,7319
2024-12-12,Alessandro Bristot,outside,Serve,+,6,6,B,3,7319
2024-12-12,Wallace Da Souza,opposite,Serve,+,1,6,B,3,SDC
2024-12-12,Flavio Resende Gualberto,middle,Serve,=,6,0,,3,7319
2024-12-12,Gabriel Vaccari,outside,Serve,-,5,6,D,3,SDC
2024-12-12,Alessandro Acquarone,setter,Serve,!,5,6,B,3,7319
2024-12-12,Lucas Saatkamp,middle,Serve,=,6,1,D,3,SDC
2024-12-12,Giulio Magalini,outside,Serve,-,6,5,B,3,7319
2024-12-12,Giulio Magalini,outside,Serve,-,6,8,D,3,7319
2024-12-12,Giulio Magalini,outside,Serve,=,6,0,,3,7319
2024-12-12,Matheus Goncalves,setter,Serve,=,5,5,D,3,SDC
2024-12-12,Riccardo Sbertoli,setter,Serve,-,1,5,B,3,7319
2024-12-12,Rodrigo Sousa,outside,Serve,=,1,0,,3,SDC
2024-12-12,Gabriel Garcia,opposite,Serve,=,1,1,D,3,7319
2024-12-12,Otavio Rodrigues,middle,Serve,=,5,0,,3,SDC
2024-12-12,Alessandro Bristot,outside,Serve,-,1,8,D,3,7319
2024-12-12,Wallace Da Souza,opposite,Serve,-,1,9,,3,SDC
2024-12-12,Bela Florian Bartha,middle,Serve,!,5,9,,3,7319
2024-12-12,Marco Pellacani,middle,Serve,!,5,1,,4,7319
2024-12-12,Lucas Saatkamp,middle,Serve,-,6,6,B,4,SDC
2024-12-12,Alessandro Acquarone,setter,Serve,+,1,7,D,4,7319
2024-12-12,Alessandro Acquarone,setter,Serve,=,5,5,A,4,7319
2024-12-12,Matheus Goncalves,setter,Serve,-,5,5,B,4,SDC
2024-12-12,Giulio Magalini,outside,Serve,-,6,9,A,4,7319
2024-12-12,Rodrigo Sousa,outside,Serve,+,1,9,,4,SDC
2024-12-12,Rodrigo Sousa,outside,Serve,=,1,0,,4,SDC
2024-12-12,Bela Florian Bartha,middle,Serve,=,5,0,,4,7319
2024-12-12,Otavio Rodrigues,middle,Serve,+,5,6,B,4,SDC
2024-12-12,Otavio Rodrigues,middle,Serve,+,5,6,B,4,SDC
2024-12-12,Otavio Rodrigues,middle,Serve,+,5,8,D,4,SDC
2024-12-12,Otavio Rodrigues,middle,Serve,!,5,6,B,4,SDC
2024-12-12,Gabriel Garcia,opposite,Serve,!,1,6,D,4,7319
2024-12-12,Gabriel Garcia,opposite,Serve,-,1,6,D,4,7319
2024-12-12,Wallace Da Souza,opposite,Serve,=,1,5,,4,SDC
2024-12-12,Alessandro Bristot,outside,Serve,-,1,1,,4,7319
2024-12-12,Gabriel Vaccari,outside,Serve,+,5,4,,4,SDC
2024-12-12,Gabriel Vaccari,outside,Serve,-,5,6,D,4,SDC
2024-12-12,Marco Pellacani,middle,Serve,!,5,6,D,4,7319
2024-12-12,Lucas Saatkamp,middle,Serve,=,6,6,D,4,SDC
2024-12-12,Alessandro Acquarone,setter,Serve,-,1,8,D,4,7319
2024-12-12,Matheus Goncalves,setter,Serve,-,5,8,D,4,SDC
2024-12-12,Giulio Magalini,outside,Serve,!,6,5,B,4,7319
2024-12-12,Rodrigo Sousa,outside,Serve,-,1,6,B,4,SDC
2024-12-12,Bela Florian Bartha,middle,Serve,-,5,8,D,4,7319
2024-12-12,Bela Florian Bartha,middle,Serve,-,5,9,,4,7319
2024-12-12,Otavio Rodrigues,middle,Serve,#,5,6,B,4,SDC
2024-12-12,Otavio Rodrigues,middle,Serve,!,5,6,B,4,SDC
2024-12-12,Otavio Rodrigues,middle,Serve,+,5,3,,4,SDC
2024-12-12,Otavio Rodrigues,middle,Serve,=,5,0,,4,SDC
2024-12-12,Gabriel Garcia,opposite,Serve,-,1,5,,4,7319
2024-12-12,Wallace Da Souza,opposite,Serve,-,1,3,,4,SDC
2024-12-12,Alessandro Bristot,outside,Serve,!,6,1,,4,7319
2024-12-12,Gabriel Vaccari,outside,Serve,-,5,5,B,4,SDC
2024-12-12,Gabriel Vaccari,outside,Serve,-,5,7,,4,SDC
2024-12-12,Marco Pellacani,middle,Serve,=,1,5,,4,7319
2024-12-12,Lucas Saatkamp,middle,Serve,-,6,6,D,4,SDC
2024-12-12,Lucas Saatkamp,middle,Serve,-,6,6,D,4,SDC
2024-12-12,Alessandro Acquarone,setter,Serve,!,1,6,B,4,7319
2024-12-12,Matheus Goncalves,setter,Serve,#,5,7,,4,SDC
2024-12-12,Alessandro Acquarone,setter,Serve,-,1,9,,5,7319
2024-12-12,Lucas Saatkamp,middle,Serve,#,6,1,,5,SDC
2024-12-12,Lucas Saatkamp,middle,Serve,#,6,5,A,5,SDC
2024-12-12,Lucas Saatkamp,middle,Serve,=,6,5,A,5,SDC
2024-12-12,Giulio Magalini,outside,Serve,!,6,5,B,5,7319
2024-12-12,Giulio Magalini,outside,Serve,!,6,6,B,5,7319
2024-12-12,Matheus Goncalves,setter,Serve,-,5,7,,5,SDC
2024-12-12,Bela Florian Bartha,middle,Serve,-,5,7,,5,7319
2024-12-12,Rodrigo Sousa,outside,Serve,#,1,5,C,5,SDC
2024-12-12,Rodrigo Sousa,outside,Serve,+,1,5,D,5,SDC
2024-12-12,Rodrigo Sousa,outside,Serve,-,1,7,D,5,SDC
2024-12-12,Gabriel Garcia,opposite,Serve,=,1,5,C,5,7319
2024-12-12,Otavio Rodrigues,middle,Serve,=,5,5,C,5,SDC
2024-12-12,Alessandro Bristot,outside,Serve,+,6,6,B,5,7319
2024-12-12,Alessandro Bristot,outside,Serve,/,6,6,D,5,7319
2024-12-12,Alessandro Bristot,outside,Serve,+,6,7,A,5,7319
2024-12-12,Wallace Da Souza,opposite,Serve,+,1,6,B,5,SDC
2024-12-12,Riccardo Sbertoli,setter,Serve,!,1,5,B,5,7319
2024-12-12,Gabriel Vaccari,outside,Serve,-,5,7,A,5,SDC
2024-12-12,Alessandro Acquarone,setter,Serve,+,6,2,,5,7319
2024-12-12,Lucas Saatkamp,middle,Serve,=,6,1,,5,SDC
2024-12-12,Giulio Magalini,outside,Serve,-,6,6,D,5,7319
2024-12-12,Giulio Magalini,outside,Serve,=,6,6,D,5,7319
2024-12-12,Matheus Goncalves,setter,Serve,-,5,7,A,5,SDC
2024-12-12,Matheus Goncalves,setter,Serve,!,5,8,D,5,SDC
2024-12-12,Bela Florian Bartha,middle,Serve,-,1,7,D,5,7319
2024-12-12,Rodrigo Sousa,outside,Serve,-,1,6,B,5,SDC
2024-12-12,Gabriel Garcia,opposite,Serve,!,1,5,C,5,7319
2024-12-14,Rodrigo Sousa,outside,Serve,=,1,5,A,1,SDC
2024-12-14,MOHAMMAD VALIZADEH,middle,Serve,-,5,7,,1,SIRJN
2024-12-14,Otavio Rodrigues,middle,Serve,+,5,5,,1,SDC
2024-12-14,Otavio Rodrigues,middle,Serve,=,5,6,B,1,SDC
2024-12-14,ALI HAJIPOUR,opposite,Serve,-,1,6,D,1,SIRJN
2024-12-14,Wallace Da Souza,opposite,Serve,=,1,0,,1,SDC
2024-12-14,ALIREZA ABDOLHAMIDI,outside,Serve,=,1,6,B,1,SIRJN
2024-12-14,Gabriel Vaccari,outside,Serve,-,5,7,,1,SDC
2024-12-14,SEYEDMOHAMMAD MOUSAVI,middle,Serve,=,5,0,,1,SIRJN
2024-12-14,Lucas Saatkamp,middle,Serve,-,6,6,B,1,SDC
2024-12-14,ALI RAMEZANI,setter,Serve,-,5,7,,1,SIRJN
2024-12-14,ALI RAMEZANI,setter,Serve,-,5,7,B,1,SIRJN
2024-12-14,Matheus Goncalves,setter,Serve,=,5,0,,1,SDC
2024-12-14,ESMEIL MOSAFER,outside,Serve,-,5,6,B,1,SIRJN
2024-12-14,Rodrigo Sousa,outside,Serve,-,1,9,D,1,SDC
2024-12-14,MOHAMMAD VALIZADEH,middle,Serve,-,5,5,,1,SIRJN
2024-12-14,Otavio Rodrigues,middle,Serve,+,5,6,D,1,SDC
2024-12-14,Otavio Rodrigues,middle,Serve,!,5,5,,1,SDC
2024-12-14,ALI HAJIPOUR,opposite,Serve,-,1,6,D,1,SIRJN
2024-12-14,ALI HAJIPOUR,opposite,Serve,-,1,6,D,1,SIRJN
2024-12-14,Wallace Da Souza,opposite,Serve,=,1,0,,1,SDC
2024-12-14,ALIREZA ABDOLHAMIDI,outside,Serve,+,1,5,B,1,SIRJN
2024-12-14,ALIREZA ABDOLHAMIDI,outside,Serve,+,1,6,D,1,SIRJN
2024-12-14,Gabriel Vaccari,outside,Serve,!,5,8,D,1,SDC
2024-12-14,SEYEDMOHAMMAD MOUSAVI,middle,Serve,!,5,1,C,1,SIRJN
2024-12-14,Lucas Saatkamp,middle,Serve,+,6,6,D,1,SDC
2024-12-14,Lucas Saatkamp,middle,Serve,#,6,3,,1,SDC
2024-12-14,Lucas Saatkamp,middle,Serve,=,6,1,D,1,SDC
2024-12-14,ALI RAMEZANI,setter,Serve,-,5,7,,1,SIRJN
2024-12-14,Matheus Goncalves,setter,Serve,!,5,5,B,1,SDC
2024-12-14,ESMEIL MOSAFER,outside,Serve,-,5,9,D,1,SIRJN
2024-12-14,ESMEIL MOSAFER,outside,Serve,-,5,1,C,1,SIRJN
2024-12-14,Rodrigo Sousa,outside,Serve,+,1,6,B,1,SDC
2024-12-14,Rodrigo Sousa,outside,Serve,-,1,6,D,1,SDC
2024-12-14,Rodrigo Sousa,outside,Serve,!,1,6,D,1,SDC
2024-12-14,MOHAMMAD VALIZADEH,middle,Serve,!,5,1,D,1,SIRJN
2024-12-14,Otavio Rodrigues,middle,Serve,-,5,5,,1,SDC
2024-12-14,ALI HAJIPOUR,opposite,Serve,-,1,1,,1,SIRJN
2024-12-14,ALI HAJIPOUR,opposite,Serve,-,1,6,B,1,SIRJN
2024-12-14,Wallace Da Souza,opposite,Serve,=,1,0,,1,SDC
2024-12-14,ALIREZA ABDOLHAMIDI,outside,Serve,-,1,6,D,1,SIRJN
2024-12-14,Gabriel Vaccari,outside,Serve,-,5,7,,1,SDC
2024-12-14,SEYEDMOHAMMAD MOUSAVI,middle,Serve,-,5,7,,1,SIRJN
2024-12-14,Lucas Saatkamp,middle,Serve,=,6,6,D,1,SDC
2024-12-14,ALI RAMEZANI,setter,Serve,!,5,7,,1,SIRJN
2024-12-14,Matheus Goncalves,setter,Serve,/,5,7,A,1,SDC
2024-12-14,Matheus Goncalves,setter,Serve,-,5,6,D,1,SDC
2024-12-14,ESMEIL MOSAFER,outside,Serve,!,5,9,D,1,SIRJN
2024-12-14,ESMEIL MOSAFER,outside,Serve,-,5,7,A,2,SIRJN
2024-12-14,Otavio Rodrigues,middle,Serve,-,5,6,D,2,SDC
2024-12-14,Otavio Rodrigues,middle,Serve,/,5,6,B,2,SDC
2024-12-14,Otavio Rodrigues,middle,Serve,!,5,6,B,2,SDC
2024-12-14,Otavio Rodrigues,middle,Serve,!,5,6,B,2,SDC
2024-12-14,MOHAMMAD VALIZADEH,middle,Serve,-,5,7,,2,SIRJN
2024-12-14,Wallace Da Souza,opposite,Serve,-,1,6,B,2,SDC
2024-12-14,Wallace Da Souza,opposite,Serve,!,1,6,B,2,SDC
2024-12-14,ALI HAJIPOUR,opposite,Serve,#,1,4,,2,SIRJN
2024-12-14,ALI HAJIPOUR,opposite,Serve,=,1,0,,2,SIRJN
2024-12-14,Gabriel Vaccari,outside,Serve,-,5,6,D,2,SDC
2024-12-14,AMIN KHAJEH KHALILI,outside,Serve,-,1,6,B,2,SIRJN
2024-12-14,Lucas Saatkamp,middle,Serve,!,6,6,B,2,SDC
2024-12-14,Lucas Saatkamp,middle,Serve,!,6,6,B,2,SDC
2024-12-14,SEYEDMOHAMMAD MOUSAVI,middle,Serve,-,5,6,B,2,SIRJN
2024-12-14,Matheus Goncalves,setter,Serve,=,5,6,D,2,SDC
2024-12-14,ALI RAMEZANI,setter,Serve,!,5,9,D,2,SIRJN
2024-12-14,Rodrigo Sousa,outside,Serve,-,1,5,B,2,SDC
2024-12-14,ESMEIL MOSAFER,outside,Serve,-,6,8,B,2,SIRJN
2024-12-14,Otavio Rodrigues,middle,Serve,-,5,6,B,2,SDC
2024-12-14,Otavio Rodrigues,middle,Serve,!,5,5,A,2,SDC
2024-12-14,MOHAMMAD VALIZADEH,middle,Serve,-,5,5,,2,SIRJN
2024-12-14,Wallace Da Souza,opposite,Serve,!,1,6,D,2,SDC
2024-12-14,Wallace Da Souza,opposite,Serve,!,1,6,D,2,SDC
2024-12-14,Wallace Da Souza,opposite,Serve,-,1,6,B,2,SDC
2024-12-14,AMIR KARAMI,opposite,Serve,-,1,7,,2,SIRJN
2024-12-14,Gabriel Vaccari,outside,Serve,-,5,5,,2,SDC
2024-12-14,Gabriel Vaccari,outside,Serve,!,5,6,D,2,SDC
2024-12-14,Gabriel Vaccari,outside,Serve,#,5,6,D,2,SDC
2024-12-14,Gabriel Vaccari,outside,Serve,+,5,5,A,2,SDC
2024-12-14,AMIN KHAJEH KHALILI,outside,Serve,-,1,1,,2,SIRJN
2024-12-14,Lucas Saatkamp,middle,Serve,#,6,6,B,2,SDC
2024-12-14,Lucas Saatkamp,middle,Serve,!,6,1,,2,SDC
2024-12-14,Lucas Saatkamp,middle,Serve,-,6,6,B,2,SDC
2024-12-14,SEYEDMOHAMMAD MOUSAVI,middle,Serve,-,5,1,,2,SIRJN
2024-12-14,Wellinton Oppenkoski,opposite,Serve,-,1,6,D,2,SDC
2024-12-14,Rodrigo Sousa,outside,Serve,=,1,0,,3,SDC
2024-12-14,SEYEDMOHAMMAD MOUSAVI,middle,Serve,=,5,0,,3,SIRJN
2024-12-14,Otavio Rodrigues,middle,Serve,-,5,5,,3,SDC
2024-12-14,Otavio Rodrigues,middle,Serve,-,5,6,B,3,SDC
2024-12-14,ALI RAMEZANI,setter,Serve,+,5,8,D,3,SIRJN
2024-12-14,ALI RAMEZANI,setter,Serve,!,5,8,B,3,SIRJN
2024-12-14,Wallace Da Souza,opposite,Serve,-,1,1,,3,SDC
2024-12-14,ALIREZA ABDOLHAMIDI,outside,Serve,!,1,6,D,3,SIRJN
2024-12-14,Gabriel Vaccari,outside,Serve,!,5,5,,3,SDC
2024-12-14,MOHAMMAD VALIZADEH,middle,Serve,=,5,1,A,3,SIRJN
2024-12-14,Lucas Saatkamp,middle,Serve,=,6,6,D,3,SDC
2024-12-14,ALI HAJIPOUR,opposite,Serve,-,1,1,,3,SIRJN
2024-12-14,Matheus Goncalves,setter,Serve,-,5,6,D,3,SDC
2024-12-14,Matheus Goncalves,setter,Serve,-,5,6,B,3,SDC
2024-12-14,AMIN KHAJEH KHALILI,outside,Serve,=,1,1,D,3,SIRJN
2024-12-14,Rodrigo Sousa,outside,Serve,!,1,6,B,3,SDC
2024-12-14,SEYEDMOHAMMAD MOUSAVI,middle,Serve,-,5,6,B,3,SIRJN
2024-12-14,Otavio Rodrigues,middle,Serve,#,5,6,D,3,SDC
2024-12-14,Otavio Rodrigues,middle,Serve,#,5,4,,3,SDC
2024-12-14,Otavio Rodrigues,middle,Serve,+,5,5,B,3,SDC
2024-12-14,ALI RAMEZANI,setter,Serve,#,5,6,B,3,SIRJN
2024-12-14,ALI RAMEZANI,setter,Serve,-,5,8,B,3,SIRJN
2024-12-14,ALI RAMEZANI,setter,Serve,-,5,6,B,3,SIRJN
2024-12-14,Wallace Da Souza,opposite,Serve,=,1,1,A,3,SDC
2024-12-14,ALIREZA ABDOLHAMIDI,outside,Serve,-,1,6,D,3,SIRJN
2024-12-14,Gabriel Vaccari,outside,Serve,-,5,7,C,3,SDC
2024-12-14,MOHAMMAD VALIZADEH,middle,Serve,-,5,9,A,3,SIRJN
2024-12-14,Lucas Saatkamp,middle,Serve,-,6,6,B,3,SDC
2024-12-14,ALI HAJIPOUR,opposite,Serve,=,1,0,,3,SIRJN
2024-12-14,Matheus Goncalves,setter,Serve,=,5,6,D,3,SDC
2024-12-14,AMIN KHAJEH KHALILI,outside,Serve,-,1,6,B,3,SIRJN
2024-12-14,Rodrigo Sousa,outside,Serve,!,1,6,D,3,SDC
2024-12-14,SEYEDMOHAMMAD MOUSAVI,middle,Serve,-,5,9,,3,SIRJN
2024-12-14,Otavio Rodrigues,middle,Serve,!,5,6,D,3,SDC
2024-12-14,Otavio Rodrigues,middle,Serve,=,5,6,D,3,SDC
2024-12-14,ALI RAMEZANI,setter,Serve,-,5,6,B,3,SIRJN
2024-12-14,Wallace Da Souza,opposite,Serve,=,1,0,,3,SDC
2024-12-14,ALIREZA ABDOLHAMIDI,outside,Serve,-,1,6,D,3,SIRJN
2024-12-14,Gabriel Vaccari,outside,Serve,+,5,5,B,3,SDC
2024-12-14,MOHAMMAD VALIZADEH,middle,Serve,-,5,7,,3,SIRJN
2024-12-14,MOHAMMAD VALIZADEH,middle,Serve,!,5,6,D,3,SIRJN
2024-12-14,MOHAMMAD VALIZADEH,middle,Serve,-,5,6,D,3,SIRJN
2024-12-14,Lucas Saatkamp,middle,Serve,!,6,6,D,3,SDC
2024-12-14,ESMEIL MOSAFER,outside,Serve,-,5,8,D,3,SIRJN
2024-12-14,Matheus Goncalves,setter,Serve,-,5,8,D,3,SDC
2024-12-14,AMIN KHAJEH KHALILI,outside,Serve,!,1,1,,3,SIRJN
2024-12-14,Rodrigo Sousa,outside,Serve,+,1,6,B,3,SDC
2024-12-14,SEYEDMOHAMMAD MOUSAVI,middle,Serve,/,5,5,B,3,SIRJN
2024-12-14,AMIN KHAJEH KHALILI,outside,Serve,=,1,6,B,4,SIRJN
2024-12-14,Lucas Saatkamp,middle,Serve,=,6,5,A,4,SDC
2024-12-14,SEYEDMOHAMMAD MOUSAVI,middle,Serve,-,5,5,B,4,SIRJN
2024-12-14,SEYEDMOHAMMAD MOUSAVI,middle,Serve,=,5,5,A,4,SIRJN
2024-12-14,Matheus Goncalves,setter,Serve,-,5,6,D,4,SDC
2024-12-14,Matheus Goncalves,setter,Serve,-,5,5,B,4,SDC
2024-12-14,Matheus Goncalves,setter,Serve,-,5,6,D,4,SDC
2024-12-14,Matheus Goncalves,setter,Serve,-,5,8,D,4,SDC
2024-12-14,ALI RAMEZANI,setter,Serve,-,5,6,B,4,SIRJN
2024-12-14,ALI RAMEZANI,setter,Serve,-,5,9,,4,SIRJN
2024-12-14,ALI RAMEZANI,setter,Serve,-,5,9,,4,SIRJN
2024-12-14,Rodrigo Sousa,outside,Serve,+,1,1,,4,SDC
2024-12-14,Rodrigo Sousa,outside,Serve,=,1,6,D,4,SDC
2024-12-14,ALIREZA ABDOLHAMIDI,outside,Serve,-,1,6,D,4,SIRJN
2024-12-14,Otavio Rodrigues,middle,Serve,#,5,5,A,4,SDC
2024-12-14,Otavio Rodrigues,middle,Serve,#,5,6,B,4,SDC
2024-12-14,Otavio Rodrigues,middle,Serve,-,5,5,,4,SDC
2024-12-14,MOHAMMAD VALIZADEH,middle,Serve,!,5,8,D,4,SIRJN
2024-12-14,Wallace Da Souza,opposite,Serve,+,1,6,B,4,SDC
2024-12-14,ALI HAJIPOUR,opposite,Serve,+,1,7,A,4,SIRJN
2024-12-14,ALI HAJIPOUR,opposite,Serve,-,1,1,,4,SIRJN
2024-12-14,Gabriel Vaccari,outside,Serve,=,5,6,B,4,SDC
2024-12-14,AMIN KHAJEH KHALILI,outside,Serve,=,1,6,B,4,SIRJN
2024-12-14,Lucas Saatkamp,middle,Serve,-,6,6,B,4,SDC
2024-12-14,Lucas Saatkamp,middle,Serve,!,6,6,B,4,SDC
2024-12-14,Lucas Saatkamp,middle,Serve,=,6,0,,4,SDC
2024-12-14,SEYEDMOHAMMAD MOUSAVI,middle,Serve,=,5,6,B,4,SIRJN
2024-12-14,Matheus Goncalves,setter,Serve,-,5,5,B,4,SDC
2024-12-14,ALI RAMEZANI,setter,Serve,-,5,9,A,4,SIRJN
2024-12-14,Rodrigo Sousa,outside,Serve,-,1,8,D,4,SDC
2024-12-14,ALIREZA ABDOLHAMIDI,outside,Serve,!,1,5,C,4,SIRJN
2024-12-14,ALIREZA ABDOLHAMIDI,outside,Serve,+,1,6,B,4,SIRJN
2024-12-14,Otavio Rodrigues,middle,Serve,=,5,6,D,4,SDC
2024-12-14,MOHAMMAD VALIZADEH,middle,Serve,-,5,6,D,4,SIRJN
2024-12-14,MOHAMMAD VALIZADEH,middle,Serve,-,5,8,D,4,SIRJN
2024-12-14,Wallace Da Souza,opposite,Serve,-,1,7,A,4,SDC
2024-12-14,Wallace Da Souza,opposite,Serve,!,1,7,A,4,SDC
2024-12-14,ALI HAJIPOUR,opposite,Serve,/,1,4,,4,SIRJN
2024-12-14,ALI HAJIPOUR,opposite,Serve,-,1,7,A,4,SIRJN
